PariticipantID,SessionIndex,SessionStart,SessionEnd,PracticeStart,PracticeEnd,MainStart,MainEnd,QuestionStart,QuestionEnd,TrialStatus,TrialIndex,TrialStart,TrialVisualizationStart,TrialVisualizationEnd,TrialAnswerStart,TrialAnswerEnd,TrialFeedbackStart,TrialEnd,TrialAnswer,TrialIntAccuracy,TrialSolution,TrialDataset,FactorStereo,FactorMotion,FactorPerspective,FactorShading,Dim,Step,BinIndex,BinLower,BinUpper,File
P3,0,1552075769446,1552076716492,1552075769446,1552076056214,1552076058346,1552076716492,1552076726415,1552076823049,main,19,1552076561391,1552076562410,1552076584031,1552076585033,1552076591529,-999,1552076591580,70,79,0.7952,cifar10,yes,yes,no,shading-1,3,6.33333,1,73.5,79.8333,cifar10-e0061-f1-5k-l-2-tsne.txt
P3,0,1552075769446,1552076716492,1552075769446,1552076056214,1552076058346,1552076716492,1552076726415,1552076823049,main,20,1552076591580,1552076592596,1552076616903,1552076617908,1552076628890,-999,1552076628941,80,89,0.896,cifar10,yes,yes,no,shading-2,3,6.33333,3,86.1667,92.5,cifar10-e0088-f1-5k-l-2-tsne.txt
P3,0,1552075769446,1552076716492,1552075769446,1552076056214,1552076058346,1552076716492,1552076726415,1552076823049,main,21,1552076628941,1552076629958,1552076643935,1552076644940,1552076652713,-999,1552076652764,67,70,0.7044,cifar10,yes,yes,no,shading-2,3,6.33333,0,38.5,73.5,cifar10-e0008-f0-5k-l-2-tsne.txt
P3,0,1552075769446,1552076716492,1552075769446,1552076056214,1552076058346,1552076716492,1552076726415,1552076823049,main,22,1552076652764,1552076653781,1552076674111,1552076675116,1552076684722,-999,1552076684773,71,85,0.855,cifar10,yes,yes,no,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0069-f1-5k-l-2-tsne.txt
P3,0,1552075769446,1552076716492,1552075769446,1552076056214,1552076058346,1552076716492,1552076726415,1552076823049,main,23,1552076684773,1552076685790,1552076710195,1552076711200,1552076716441,-999,1552076716492,68,77,0.7788,cifar10,yes,yes,no,shading-2,3,6.33333,1,73.5,79.8333,cifar10-e0051-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,practice,0,1552076968769,1552076969770,1552076976922,1552076977923,1552076987541,1552076987541,1552076990089,65,59,0.5998,cifar10,no,no,no,shading-2,3,6.33333,0,38.5,73.5,cifar10-e0003-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,practice,1,1552076990089,1552076991090,1552076998007,1552076999008,1552077004525,1552077004525,1552077006145,72,84,0.8414,cifar10,no,no,no,flat,3,6.33333,2,79.8333,86.1667,cifar10-e0076-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,practice,2,1552077006145,1552077007146,1552077010687,1552077011688,1552077013653,1552077013653,1552077014944,86,90,0.903,cifar10,no,no,no,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0110-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,practice,3,1552077014944,1552077015945,1552077021874,1552077022875,1552077028869,1552077028869,1552077029992,78,84,0.8436,cifar10,no,no,yes,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0065-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,practice,4,1552077029992,1552077030993,1552077039424,1552077040425,1552077046509,1552077046509,1552077048169,70,76,0.7668,cifar10,no,no,yes,flat,3,6.33333,1,73.5,79.8333,cifar10-e0012-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,practice,5,1552077048169,1552077049170,1552077058790,1552077059791,1552077064437,1552077064437,1552077066000,75,78,0.7806,cifar10,no,no,yes,shading-1,3,6.33333,1,73.5,79.8333,cifar10-e0016-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,practice,6,1552077066000,1552077067001,1552077075015,1552077076016,1552077081486,1552077081486,1552077083632,60,40,0.4054,cifar10,no,no,no,no,2,6.33333,0,38.5,73.5,cifar10-e0001-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,practice,7,1552077083632,1552077084633,1552077089280,1552077090281,1552077095414,1552077095414,1552077096609,68,70,0.7044,cifar10,no,no,no,no,2,6.33333,0,38.5,73.5,cifar10-e0008-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,0,1552077102088,1552077103089,1552077109647,1552077110648,1552077117021,-999,1552077117073,62,60,0.602,cifar10,no,no,no,shading-1,3,6.33333,0,38.5,73.5,cifar10-e0002-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,1,1552077117073,1552077118074,1552077122704,1552077123705,1552077127221,-999,1552077127272,80,89,0.8942,cifar10,no,no,no,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0091-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,2,1552077127272,1552077128273,1552077131184,1552077132185,1552077135574,-999,1552077135625,80,79,0.7954,cifar10,no,no,no,shading-1,3,6.33333,1,73.5,79.8333,cifar10-e0032-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,3,1552077135625,1552077136626,1552077139927,1552077140928,1552077144862,-999,1552077144913,74,80,0.8058,cifar10,no,no,no,shading-1,3,6.33333,2,79.8333,86.1667,cifar10-e0019-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,4,1552077144913,1552077145914,1552077155577,1552077156578,1552077159213,-999,1552077159264,83,90,0.9064,cifar10,no,no,no,shading-2,3,6.33333,3,86.1667,92.5,cifar10-e0135-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,5,1552077159264,1552077160265,1552077163754,1552077164755,1552077169701,-999,1552077169753,75,79,0.7948,cifar10,no,no,no,shading-2,3,6.33333,1,73.5,79.8333,cifar10-e0040-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,6,1552077169753,1552077170754,1552077189441,1552077190442,1552077193501,-999,1552077193552,76,83,0.8302,cifar10,no,no,no,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0071-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,7,1552077193552,1552077194553,1552077206256,1552077207257,1552077210901,-999,1552077210952,73,73,0.7326,cifar10,no,no,no,shading-2,3,6.33333,0,38.5,73.5,cifar10-e0022-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,8,1552077210952,1552077211953,1552077220239,1552077221240,1552077226117,-999,1552077226168,68,82,0.8204,cifar10,no,no,no,flat,3,6.33333,2,79.8333,86.1667,cifar10-e0021-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,9,1552077226168,1552077227169,1552077230471,1552077231472,1552077236749,-999,1552077236800,63,71,0.7162,cifar10,no,no,no,flat,3,6.33333,0,38.5,73.5,cifar10-e0006-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,10,1552077236800,1552077237801,1552077245695,1552077246696,1552077251837,-999,1552077251888,67,73,0.7398,cifar10,no,no,no,flat,3,6.33333,1,73.5,79.8333,cifar10-e0018-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,11,1552077251888,1552077252889,1552077261671,1552077262672,1552077268861,-999,1552077268912,70,90,0.9064,cifar10,no,no,no,flat,3,6.33333,3,86.1667,92.5,cifar10-e0140-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,12,1552077268912,1552077269913,1552077275503,1552077276504,1552077282845,-999,1552077282896,70,77,0.7758,cifar10,no,no,yes,flat,3,6.33333,1,73.5,79.8333,cifar10-e0014-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,13,1552077282896,1552077283897,1552077301952,1552077302953,1552077308141,-999,1552077308192,73,80,0.804,cifar10,no,no,yes,flat,3,6.33333,2,79.8333,86.1667,cifar10-e0026-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,14,1552077308192,1552077309193,1552077324815,1552077325816,1552077330069,-999,1552077330120,77,90,0.9068,cifar10,no,no,yes,flat,3,6.33333,3,86.1667,92.5,cifar10-e0132-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,15,1552077330120,1552077331121,1552077333887,1552077334888,1552077341062,-999,1552077341113,69,73,0.73,cifar10,no,no,yes,flat,3,6.33333,0,38.5,73.5,cifar10-e0005-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,16,1552077341113,1552077342114,1552077343880,1552077344881,1552077350374,-999,1552077350425,77,77,0.7748,cifar10,no,no,yes,shading-1,3,6.33333,1,73.5,79.8333,cifar10-e0013-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,17,1552077350425,1552077351426,1552077358503,1552077359504,1552077363237,-999,1552077363288,68,69,0.6956,cifar10,no,no,yes,shading-1,3,6.33333,0,38.5,73.5,cifar10-e0008-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,18,1552077363288,1552077364289,1552077369335,1552077370336,1552077374630,-999,1552077374681,79,90,0.9068,cifar10,no,no,yes,shading-1,3,6.33333,3,86.1667,92.5,cifar10-e0125-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,19,1552077374681,1552077375682,1552077378983,1552077379984,1552077383861,-999,1552077383912,78,84,0.8446,cifar10,no,no,yes,shading-1,3,6.33333,2,79.8333,86.1667,cifar10-e0078-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,20,1552077383912,1552077384913,1552077388601,1552077389602,1552077395781,-999,1552077395832,68,66,0.6614,cifar10,no,no,yes,shading-2,3,6.33333,0,38.5,73.5,cifar10-e0004-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,21,1552077395832,1552077396833,1552077398993,1552077399994,1552077403622,-999,1552077403672,65,78,0.7848,cifar10,no,no,yes,shading-2,3,6.33333,1,73.5,79.8333,cifar10-e0011-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,22,1552077403672,1552077404673,1552077409104,1552077410105,1552077412805,-999,1552077412856,75,82,0.8274,cifar10,no,no,yes,shading-2,3,6.33333,2,79.8333,86.1667,cifar10-e0077-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,23,1552077412856,1552077413857,1552077417547,1552077418548,1552077421334,-999,1552077421385,80,89,0.8968,cifar10,no,no,yes,shading-2,3,6.33333,3,86.1667,92.5,cifar10-e0118-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,24,1552077421385,1552077422386,1552077424863,1552077425864,1552077428414,-999,1552077428465,90,90,0.9006,cifar10,no,no,no,no,2,6.33333,3,86.1667,92.5,cifar10-e0093-f1-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,25,1552077428465,1552077429466,1552077431431,1552077432432,1552077438702,-999,1552077438753,85,80,0.8014,cifar10,no,no,no,no,2,6.33333,2,79.8333,86.1667,cifar10-e0055-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,26,1552077438753,1552077439754,1552077441344,1552077442345,1552077446253,-999,1552077446304,70,60,0.6052,cifar10,no,no,no,no,2,6.33333,0,38.5,73.5,cifar10-e0002-f0-5k-l-2-tsne.txt
P3,1,1552076964692,1552077455504,1552076964692,1552077096609,1552077098569,1552077455504,1552077457381,1552077540424,main,27,1552077446304,1552077447305,1552077451903,1552077452904,1552077455453,-999,1552077455504,75,78,0.7858,cifar10,no,no,no,no,2,6.33333,1,73.5,79.8333,cifar10-e0046-f0-5k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,practice,0,1552077709404,1552077710419,1552077716594,1552077717595,1552077723413,1552077723413,1552077725130,84,89,0.896,babi-q1,yes,no,no,no,2,6.66667,3,86.8333,93.5,babi-q1-e0173-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,practice,1,1552077725130,1552077726146,1552077731076,1552077732077,1552077739883,1552077739883,1552077741878,64,53,0.53,babi-q1,yes,no,no,no,2,6.66667,0,38.5,73.5,babi-q1-e0063-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,practice,2,1552077741878,1552077742894,1552077749857,1552077750858,1552077756198,1552077756198,1552077758449,77,77,0.776,babi-q1,yes,no,yes,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0089-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,practice,3,1552077758449,1552077759464,1552077771070,1552077772082,1552077776433,1552077776433,1552077777574,70,76,0.762,babi-q1,yes,no,yes,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0086-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,practice,4,1552077777574,1552077778590,1552077784153,1552077785154,1552077789528,1552077789528,1552077790957,77,80,0.803,babi-q1,yes,no,yes,flat,3,6.66667,2,80.1667,86.8333,babi-q1-e0095-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,practice,5,1552077790957,1552077791973,1552077797036,1552077798037,1552077803789,1552077803789,1552077805406,67,50,0.509,babi-q1,yes,no,no,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0034-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,practice,6,1552077805406,1552077806422,1552077812029,1552077813030,1552077819533,1552077819533,1552077823764,68,89,0.891,babi-q1,yes,no,no,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0153-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,practice,7,1552077823764,1552077824781,1552077833187,1552077834198,1552077839618,1552077839618,1552077841201,55,49,0.497,babi-q1,yes,no,no,flat,3,6.66667,0,38.5,73.5,babi-q1-e0051-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,0,1552077846111,1552077847127,1552077851013,1552077852024,1552077859283,-999,1552077859334,90,85,0.852,babi-q1,yes,no,no,no,2,6.66667,2,80.1667,86.8333,babi-q1-e0127-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,1,1552077859334,1552077860354,1552077863018,1552077864019,1552077868666,-999,1552077868717,60,49,0.492,babi-q1,yes,no,no,no,2,6.66667,0,38.5,73.5,babi-q1-e0012-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,2,1552077868717,1552077869738,1552077876934,1552077877935,1552077880911,-999,1552077880962,77,87,0.875,babi-q1,yes,no,no,no,2,6.66667,3,86.8333,93.5,babi-q1-e0137-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,3,1552077880962,1552077881978,1552077884965,1552077885966,1552077889352,-999,1552077889403,74,79,0.795,babi-q1,yes,no,no,no,2,6.66667,1,73.5,80.1667,babi-q1-e0093-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,4,1552077889403,1552077890419,1552077901402,1552077902413,1552077905173,-999,1552077905224,85,86,0.863,babi-q1,yes,no,yes,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0141-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,5,1552077905224,1552077906245,1552077912808,1552077913809,1552077920700,-999,1552077920751,50,40,0.405,babi-q1,yes,no,yes,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0003-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,6,1552077920751,1552077921772,1552077932110,1552077933111,1552077939163,-999,1552077939214,86,90,0.904,babi-q1,yes,no,yes,shading-1,3,6.66667,3,86.8333,93.5,babi-q1-e0169-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,7,1552077939214,1552077940230,1552077947204,1552077948205,1552077955778,-999,1552077955829,75,74,0.748,babi-q1,yes,no,yes,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0082-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,8,1552077955829,1552077956846,1552077963009,1552077964020,1552077969306,-999,1552077969357,60,42,0.427,babi-q1,yes,no,yes,shading-2,3,6.66667,0,38.5,73.5,babi-q1-e0005-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,9,1552077969357,1552077970373,1552077978479,1552077979480,1552077984551,-999,1552077984602,77,79,0.792,babi-q1,yes,no,yes,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0092-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,10,1552077984602,1552077985621,1552077993229,1552077994240,1552077999110,-999,1552077999161,84,84,0.842,babi-q1,yes,no,yes,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0114-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,11,1552077999161,1552078000182,1552078002580,1552078003581,1552078007078,-999,1552078007129,87,91,0.917,babi-q1,yes,no,yes,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0192-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,12,1552078007129,1552078008145,1552078021061,1552078022072,1552078030223,-999,1552078030275,52,49,0.492,babi-q1,yes,no,yes,flat,3,6.66667,0,38.5,73.5,babi-q1-e0037-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,13,1552078030275,1552078031290,1552078042973,1552078043974,1552078046794,-999,1552078046845,76,85,0.857,babi-q1,yes,no,yes,flat,3,6.66667,2,80.1667,86.8333,babi-q1-e0135-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,14,1552078046845,1552078047861,1552078057789,1552078058790,1552078062342,-999,1552078062393,72,79,0.79,babi-q1,yes,no,yes,flat,3,6.66667,1,73.5,80.1667,babi-q1-e0091-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,15,1552078062393,1552078063409,1552078070950,1552078071951,1552078075565,-999,1552078075616,79,90,0.905,babi-q1,yes,no,yes,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0182-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,16,1552078075616,1552078076637,1552078092097,1552078093109,1552078102377,-999,1552078102428,70,69,0.697,babi-q1,yes,no,no,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0072-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,17,1552078102428,1552078103448,1552078108789,1552078109790,1552078116725,-999,1552078116776,77,91,0.912,babi-q1,yes,no,no,shading-1,3,6.66667,3,86.8333,93.5,babi-q1-e0189-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,18,1552078116776,1552078117797,1552078124882,1552078125883,1552078133933,-999,1552078133984,70,75,0.753,babi-q1,yes,no,no,shading-1,3,6.66667,1,73.5,80.1667,babi-q1-e0085-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,19,1552078133984,1552078135001,1552078141774,1552078142775,1552078148567,-999,1552078148618,74,81,0.819,babi-q1,yes,no,no,shading-1,3,6.66667,2,80.1667,86.8333,babi-q1-e0099-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,20,1552078148618,1552078149639,1552078163509,1552078164510,1552078170648,-999,1552078170699,63,72,0.724,babi-q1,yes,no,no,shading-2,3,6.66667,0,38.5,73.5,babi-q1-e0073-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,21,1552078170699,1552078171718,1552078175104,1552078176105,1552078180013,-999,1552078180064,71,84,0.847,babi-q1,yes,no,no,shading-2,3,6.66667,2,80.1667,86.8333,babi-q1-e0124-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,22,1552078180064,1552078181081,1552078189365,1552078190376,1552078194096,-999,1552078194147,80,91,0.917,babi-q1,yes,no,no,shading-2,3,6.66667,3,86.8333,93.5,babi-q1-e0197-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,23,1552078194147,1552078195164,1552078199038,1552078200039,1552078203259,-999,1552078203310,74,74,0.743,babi-q1,yes,no,no,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0084-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,24,1552078203310,1552078204326,1552078210967,1552078211978,1552078217893,-999,1552078217944,50,43,0.439,babi-q1,yes,no,no,flat,3,6.66667,0,38.5,73.5,babi-q1-e0006-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,25,1552078217944,1552078218964,1552078226649,1552078227661,1552078231969,-999,1552078232020,70,85,0.859,babi-q1,yes,no,no,flat,3,6.66667,2,80.1667,86.8333,babi-q1-e0140-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,26,1552078232020,1552078233036,1552078236356,1552078237368,1552078241031,-999,1552078241083,74,89,0.891,babi-q1,yes,no,no,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0160-f0-1k-l-2-tsne.txt
P3,2,1552077689424,1552078254099,1552077689424,1552077841201,1552077843334,1552078254099,1552078264376,1552078348062,main,27,1552078241083,1552078242098,1552078248850,1552078249861,1552078254048,-999,1552078254099,64,74,0.747,babi-q1,yes,no,no,flat,3,6.66667,1,73.5,80.1667,babi-q1-e0083-f0-1k-l-2-tsne.txt
P3,3,1552078490764,1552078848688,1552078490764,1552078579608,1552078580904,1552078848688,1552078850253,1552078971304,practice,0,1552078496232,1552078497233,1552078502901,1552078503902,1552078507333,1552078507333,1552078509328,82,76,0.762,babi-q1,no,yes,yes,shading-2,3,6.66667,1,73.5,80.1667,babi-q1-e0086-f0-1k-l-2-tsne.txt
P3,3,1552078490764,1552078848688,1552078490764,1552078579608,1552078580904,1552078848688,1552078850253,1552078971304,practice,1,1552078509328,1552078510329,1552078514813,1552078515814,1552078519342,1552078519342,1552078522305,82,91,0.914,babi-q1,no,yes,yes,flat,3,6.66667,3,86.8333,93.5,babi-q1-e0188-f0-1k-l-2-tsne.txt
P3,3,1552078490764,1552078848688,1552078490764,1552078579608,1552078580904,1552078848688,1552078850253,1552078971304,practice,2,1552078522305,1552078523306,1552078530006,1552078531007,1552078534902,1552078534902,1552078538065,75,89,0.896,babi-q1,no,yes,yes,shading-1,3,6.66667,3,86.8333,93.5,babi-q1-e0163-f0-1k-l-2-tsne.txt
P3,3,1552078490764,1552078848688,1552078490764,1552078579608,1552078580904,1552078848688,1552078850253,1552078971304,practice,3,1552078538065,1552078539066,1552078547878,1552078548879,1552078556189,1552078556189,1552078557329,70,76,0.767,babi-q1,no,yes,no,flat,3,6.66667,1,73.5,80.1667,babi-q1-e0088-f0-1k-l-2-tsne.txt
P3,3,1552078490764,1552078848688,1552078490764,1552078579608,1552078580904,1552078848688,1552078850253,1552078971304,practice,4,1552078557329,1552078558330,1552078561582,1552078562583,1552078567374,1552078567374,1552078568512,60,53,0.531,babi-q1,no,yes,no,shading-1,3,6.66667,0,38.5,73.5,babi-q1-e0021-f0-1k-l-2-tsne.txt
